종목코드,현재가,시총(억),네이버업종,배당수익률(사이트),52주고가,52주저가,추정PER(사이트),목표주가,외인비율,기업,순이익(E),당기순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,영업이익률(E),ROE(E),부채비율,매출증가율1y,영익증가율1y,배당수익률,괴리율(목표주가),추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
458870,23050.0,9030.0,288,,196000.0,19820.0,16.63,43750.0,4.71,씨어스,540.0,540.0,565.0,15.982300884955752,16.72222222222222,16.24,0.0996305452547727,0.06780403537866224,0.055884615794956405,,0.05428232359277684,,43.76452362509682,77.85,36.81,167.84232365145226,246.62576687116564,,89.80477223427332,2026.12(E),33.81742738589212,2025.12,순이익=당기순이익 대체;,1,K바이오,2.15,바이오·헬스케어,미용의료·의료기기,씨어스,,탈락,PEG영익>1,기저효과,2026-09-17
024110,20300.0,161080.0,301,5.19,29900.0,18550.0,5.76,27286.0,13.59,기업은행,28113.0,28113.0,37151.0,4.335818685903475,5.729733575214314,5.76,,3.5202712701770347,,3.4322520887754813,,2.142516128945292,,7.51,1258.51,,1.6276397855345293,5.19,34.41379310344828,2026.12(E),12.51180811302931,2025.12,순이익=당기순이익 대체;,1,Korea플러스배당,2.14,금융,은행,기업은행,3.5202712701770347,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
222800,129200.0,48987.0,282,0.08,164200.0,32000.0,25.07,176667.0,11.46,심텍,1945.0,1945.0,2560.0,19.135546875,25.186118251928022,25.41,0.5241596105955986,,0.8331809752649881,,0.9655496735494185,,12.258188086573453,29.12,181.13,48.05047497518786,2051.2605042016808,0.08,36.73916408668732,2026.12(E),0.8436126471005245,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,2.12,반도체,기판·PCB,심텍,,탈락,"PEG영익>1,전년이익률<5",기저효과,2026-09-17
095340,190000.0,40105.0,278,0.45,298000.0,69700.0,44.69,220429.0,28.33,ISC,898.0,898.0,1034.0,38.7862669245648,44.66035634743875,45.32,1.0439713872299377,0.6198816204344271,1.3047850125411145,0.8601397834592877,1.44571577301634,0.3952255642022002,32.88804071246819,15.47,15.85,42.77929155313351,72.04658901830283,0.45,16.015263157894744,2026.12(E),27.293369663941867,2025.12,순이익=당기순이익 대체;,1,코스닥,2.07,반도체,테스트·후공정,ISC,0.6198816204344271,탈락,"PEG매출>1,fPER>30",,2026-09-17
000100,77800.0,57126.0,261,0.77,129200.0,65000.0,37.18,121563.0,21.38,유한양행,1500.0,1500.0,1289.0,44.318076027928626,38.084,37.03,5.185210112079702,1.622844734693877,5.821474931573951,0.7154778762147244,4.711687827448641,1.2183732919051595,5.491649625085207,6.91,36.35,7.344736120003659,23.46743295019158,0.77,56.250642673521845,2026.12(E),4.774535809018567,2025.12,순이익=당기순이익 대체;,1,K바이오,2.02,바이오·헬스케어,제약,유한양행,1.622844734693877,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",,2026-09-17
080220,71200.0,25040.0,278,,138000.0,17480.0,,,0.0,제주반도체,,,,,,,,,,,,,,,47.94,,,,,2026.12(E),11.879549966909332,2025.12,순이익=당기순이익 대체;,1,코스닥,1.93,반도체,메모리,제주반도체,,보류,컨센서스 없음,,2026-09-17
084370,138400.0,31418.0,278,0.17,231500.0,59500.0,,180000.0,36.47,유진테크,1450.0,1450.0,1023.0,30.711632453567937,21.66758620689655,22.63,0.5070244120424756,0.22138620689655172,1.0027540806829145,0.7397818161332654,0.9925084692688565,0.3524948104185994,20.46,26.87,18.16,42.73479874393378,97.87234042553192,0.17,30.0578034682081,2026.12(E),14.75877819012275,2025.12,순이익=당기순이익 대체;,1,코스닥,1.86,반도체,전공정 장비,유진테크,0.22138620689655172,통과,,,2026-09-17
161580,31550.0,7408.0,282,,65300.0,19370.0,,,1.41,필옵틱스,,,,,,,,,,,,,,,100.09,,,,,2026.12(E),-33.75241779497099,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,1.86,반도체,기판·PCB,필옵틱스,,보류,컨센서스 없음,기저효과,2026-09-17
138930,16140.0,48511.0,301,4.65,23200.0,13650.0,6.18,23531.0,37.4,BNK금융지주,8114.0,8114.0,10035.0,4.834180368709517,5.978678826719251,6.29,,0.5354120413570898,,0.8496806885358816,,0.7671470245110482,,7.2,1333.0,,11.166500498504494,4.65,45.793060718711274,2026.12(E),8.891406057621277,2025.12,순이익=당기순이익 대체;,1,Korea플러스배당,1.82,금융,은행,BNK금융지주,0.5354120413570898,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
462870,31550.0,18445.0,263,,42300.0,27500.0,13.17,43833.0,36.9,시프트업,1402.0,1402.0,1080.0,17.078703703703702,13.156205420827389,13.16,,,,,1.5617131425350612,,50.25593299208935,14.19,17.6,-27.028862478777594,-40.46306504961411,,38.93185419968304,2026.12(E),61.59592529711375,2025.12,순이익=당기순이익 대체;,1,K컬처,1.82,엔터·게임·콘텐츠,게임,시프트업,,탈락,"PEG매출>1,PEG영익>1",,2026-09-17
039200,34550.0,14232.0,261,,79600.0,27300.0,,67000.0,12.43,오스코텍,220.0,220.0,220.0,64.69090909090909,64.69090909090909,59.73,,,1.333224802010915,,0.44121113325607764,,29.333333333333332,11.45,23.02,-24.849699398797597,-57.77351247600768,,93.9218523878437,2026.12(E),52.204408817635276,2025.12,순이익=당기순이익 대체;,1,K바이오,1.8,바이오·헬스케어,신약·플랫폼,오스코텍,,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-17
067310,35550.0,25167.0,278,0.19,58500.0,18440.0,,68000.0,17.66,하나마이크론,2842.0,2842.0,4168.0,6.038147792706334,8.855383532723435,9.78,0.14156804013972535,0.03911561664229618,0.21484431492474818,0.09077738797752524,0.23872780310259337,0.09513169324323732,16.71076898404298,44.93,209.16,62.55213764337852,226.38997650743931,0.19,91.27988748241913,2026.12(E),8.322471324296142,2025.12,순이익=당기순이익 대체;,1,코스닥,1.8,반도체,테스트·후공정,하나마이크론,0.09077738797752524,통과,,기저효과,2026-09-17
006800,31900.0,173224.0,321,0.93,88000.0,19850.0,6.41,53824.0,11.62,미래에셋증권,35519.0,35519.0,47817.0,3.622644666122927,4.876939103015288,6.38,0.0493619092524054,0.03258154634823337,0.07893998723166935,0.04847101160728352,0.11628023585412117,0.04459111453506046,8.213932954848019,23.36,1015.01,98.799644845132,149.68408960367606,0.93,68.72727272727272,2026.12(E),6.539971997404638,2025.12,순이익=당기순이익 대체;,1,Korea플러스배당,1.68,금융,증권,미래에셋증권,0.03258154634823337,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
089970,51900.0,14058.0,278,,122100.0,16100.0,17.16,121667.0,14.43,브이엠,816.0,816.0,952.0,14.766806722689076,17.227941176470587,16.68,0.14346682271524522,0.060358886107634534,0.1529772944763401,,0.132163941379854,,29.955947136563875,37.91,40.37,120.08310249307482,285.4251012145749,,134.4258188824663,2026.12(E),17.105263157894736,2025.12,순이익=당기순이익 대체;,1,코스닥,1.61,반도체,전공정 장비,브이엠,,탈락,PEG영익>1,기저효과,2026-09-17
131970,78000.0,15326.0,278,0.2,196900.0,38500.0,43.48,151500.0,10.5,두산테스나,353.0,353.0,384.0,39.911458333333336,43.41643059490085,43.04,3.8467210664111873,,,66.03567964885524,,,11.354228267297458,7.78,61.02,11.286607436656793,,0.2,94.23076923076923,2026.12(E),-0.29615004935834155,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,1.59,반도체,테스트·후공정,두산테스나,66.03567964885524,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-17
016360,85600.0,76977.0,321,4.64,172000.0,70700.0,4.54,149722.0,26.74,삼성증권,16965.0,16965.0,23117.0,3.3298870960764804,4.537400530503978,4.51,0.05247313067632576,0.06668912296810174,0.10427865579584189,0.11797344653218372,0.1609912109986081,0.0984002775684877,8.334805574083754,19.7,887.64,86.4709323042376,68.0380896997892,4.64,74.9088785046729,2026.12(E),9.249087327466231,2025.12,순이익=당기순이익 대체;,1,Korea플러스배당,1.51,금융,증권,삼성증권,0.06668912296810174,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
034020,84100.0,552804.0,299,,139200.0,57000.0,169.22,130333.0,23.27,두산에너빌리티,5372.0,5372.0,11308.0,48.886098337460204,102.90469099032018,164.4,13.589362301182794,2.13217625151636,16.28390113189759,19.001985946202982,72.49824702287877,,6.162532153289445,4.06,129.1,7.572444439233439,48.262750753900605,,54.973840665873965,2026.12(E),4.471242063794488,2025.12,순이익=당기순이익 대체;,1,코스피,1.51,미분류,299,두산에너빌리티,2.13217625151636,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",PER괴리,2026-09-17
006360,36800.0,31366.0,279,1.36,44850.0,17880.0,20.67,41714.0,19.92,GS건설,1858.0,1858.0,4156.0,7.5471607314725695,16.881593110871904,20.7,,,,0.8216270156627533,,,3.801300637513606,3.12,234.2,-12.186051741725102,-5.070808588396525,1.36,13.353260869565208,2026.12(E),3.5163811313783606,2025.12,순이익=당기순이익 대체;,1,코스피,1.48,로봇·산업재,플랜트·건설,GS건설,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,전년이익률<5",,2026-09-17
003530,4555.0,9891.0,321,,10300.0,3515.0,,,6.43,한화투자증권,,,,,,,,,,,,,,,739.27,,,,,2026.12(E),4.772830091126479,2025.12,순이익=당기순이익 대체;,1,Korea플러스배당,1.45,금융,증권,한화투자증권,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
005940,25550.0,94332.0,321,5.09,44350.0,18890.0,5.72,41118.0,13.52,NH투자증권,17139.0,17139.0,23238.0,4.059385489284792,5.5039383861368805,5.69,0.03749460518069049,0.08656880947017329,0.06587154055674747,0.09084217100251901,0.11401611578714341,0.11614752133666602,6.873541391213296,16.71,783.5,146.79280818167882,63.578769533999726,5.09,60.93150684931508,2026.12(E),10.370175707538563,2025.12,순이익=당기순이익 대체;,1,Korea플러스배당,1.45,금융,증권,NH투자증권,0.08656880947017329,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
059090,19630.0,6800.0,278,,29900.0,11300.0,,,22.56,미코,,,,,,,,,,,,,,,228.63,,,,,2026.12(E),10.337768679631525,2025.12,순이익=당기순이익 대체;,1,코스닥,1.42,반도체,소재·부품,미코,,보류,컨센서스 없음,,2026-09-17
051910,272000.0,189893.0,272,0.74,437500.0,224000.0,-50.84,376583.0,36.67,LG화학,-2460.0,-2460.0,12713.0,14.936914968929443,,-51.21,,,,,,,2.2694045423792955,-1.27,114.54,21.960411214790486,7.655178253874162,0.74,38.449632352941165,2026.12(E),2.5709632893699843,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K신재생에너지,1.41,2차전지·에너지,소재,LG화학,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
267260,709000.0,257377.0,306,0.99,1449000.0,538000.0,26.99,1181000.0,34.35,HD현대일렉트릭,9526.0,9526.0,12327.0,20.87912711933155,27.018370774721813,26.73,1.801298309780644,1.1327457637776164,1.4347386402388906,0.7559185577221866,1.3389179611298085,0.4694607206094255,26.275738585496867,40.28,134.63,14.999387179801449,23.852104892997094,0.99,66.57263751763047,2026.12(E),24.39759774482167,2025.12,순이익=당기순이익 대체;,1,코리아밸류업,1.38,AI·전력인프라,변압기·전력기기,HD현대일렉트릭,1.1327457637776164,탈락,"PEG매출>1,PEG영익>1",,2026-09-17
247540,104700.0,101059.0,283,0.1,260000.0,88200.0,727.46,172386.0,14.86,에코프로비엠,288.0,288.0,812.0,124.45689655172414,350.89930555555554,731.83,219.34239060356543,,,,,,3.1569534621515496,0.83,142.16,1.5997787960183363,-43.33565945568737,0.1,64.64756446991404,2026.12(E),5.660451888133986,2025.12,순이익=당기순이익 대체;,1,코스닥,1.35,2차전지·에너지,소재,에코프로비엠,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30",PER괴리,2026-09-17
010140,20350.0,189640.0,291,,35900.0,18440.0,20.48,38300.0,28.36,삼성중공업,9144.0,9144.0,13715.0,13.827196500182282,20.73928258967629,19.21,1.0252674167017244,0.3510977704460808,1.512894715441655,0.31821075132857807,1.2251447494874679,0.25769760157894056,10.71124544098467,19.96,265.05,20.228169014084507,59.069821387149155,,88.2063882063882,2026.12(E),8.095774647887325,2025.12,순이익=당기순이익 대체;,1,K신재생에너지,1.34,조선·방산·우주,조선,삼성중공업,0.3510977704460808,탈락,PEG매출>1,,2026-09-17
950260,15360.0,8811.0,286,,21100.0,9900.0,,,0.6,인제니아테라퓨틱스(Reg.S),,,,,,,,,,,,,,,44.73,,,,,2026.12(E),,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K바이오,1.34,미분류,286,인제니아테라퓨틱스(Reg.S),,보류,컨센서스 없음,기저효과,2026-09-17
140860,254000.0,17996.0,282,0.2,351500.0,205000.0,38.22,358571.0,40.04,파크시스템스,472.0,472.0,507.0,35.49506903353057,38.1271186440678,37.7,2.079293260801151,1.89289930209372,2.1327824219092153,2.583921027347808,2.0189846972255645,1.6967319886478311,20.838471023427868,17.42,55.44,18.336575875486382,20.14218009478672,0.2,41.16968503937009,2026.12(E),20.525291828793772,2025.12,순이익=당기순이익 대체;,1,코스닥,1.3,반도체,검사·계측,파크시스템스,1.89289930209372,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-17
000990,126200.0,54076.0,278,0.65,241000.0,52400.0,,205000.0,24.0,DB하이텍,4050.0,4050.0,4165.0,12.98343337334934,13.352098765432098,13.6,0.7683505928773366,0.26598685256137367,0.6542857790213863,0.2796433787757944,1.0748089991055987,0.8237695842165268,25.396341463414636,17.14,33.36,17.37761236759232,50.19834114677244,0.65,62.4405705229794,2026.12(E),19.846836530203262,2025.12,순이익=당기순이익 대체;,1,코리아밸류업,1.27,미분류,278,DB하이텍,0.26598685256137367,통과,,,2026-09-17
356860,37900.0,8995.0,278,0.54,143200.0,19600.0,18.11,58800.0,5.64,티엘비,468.0,468.0,577.0,15.589254766031196,19.22008547008547,18.18,0.4377437968297,0.15764107956536977,0.4392253052649119,0.06161197357587034,0.6515804133189426,0.11445428722056271,15.510752688172044,25.62,95.41,43.90715667311411,121.92307692307693,0.54,55.14511873350922,2026.12(E),10.058027079303674,2025.12,순이익=당기순이익 대체;,1,코스닥,1.26,반도체,기판·PCB,티엘비,0.15764107956536977,통과,,,2026-09-17
003470,4620.0,8911.0,321,4.76,8400.0,3535.0,,,68.64,유안타증권,,,,,,,,,,,,,,,950.93,,,4.76,,2026.12(E),2.87175338745558,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,Korea플러스배당,1.22,금융,증권,유안타증권,,금융,영업이익·PEG 기준 부적합(별도 판단),기저효과,2026-09-17
389470,24500.0,3467.0,261,,103600.0,22650.0,,,11.96,인벤티지랩,,,,,,,,,,,,,,,36.85,,,,,2026.12(E),-979.3103448275862,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K바이오,1.18,바이오·헬스케어,신약·플랫폼,인벤티지랩,,보류,컨센서스 없음,기저효과,2026-09-17
253450,21450.0,6312.0,285,,52300.0,19000.0,17.69,36083.0,9.09,스튜디오드래곤,347.0,347.0,474.0,13.316455696202532,18.19020172910663,18.16,1.7810959515935203,0.3252836073910833,5.84037818829374,1.2888163563132493,,,8.103949393058643,4.37,29.27,10.212926323723392,55.92105263157894,,68.21911421911422,2026.12(E),5.728283399283965,2025.12,순이익=당기순이익 대체;,1,K컬처,1.16,엔터·게임·콘텐츠,미디어·콘텐츠,스튜디오드래곤,0.3252836073910833,탈락,"PEG매출>1,ROE<10,이익률<10",,2026-09-17
082920,28000.0,13294.0,283,0.88,67800.0,16420.0,17.21,40000.0,28.53,비츠로셀,774.0,774.0,896.0,14.837053571428571,17.175710594315245,16.31,0.6503762064607532,0.5863432237369685,0.8282018643659359,0.547129154900911,0.8431794091582024,0.513456981263119,29.157175398633257,21.33,12.21,26.408885232414647,29.292929292929305,0.88,42.85714285714286,2026.12(E),28.50678733031674,2025.12,순이익=당기순이익 대체;,1,코스닥,1.1,2차전지·에너지,셀,비츠로셀,0.5863432237369685,통과,,,2026-09-17
483650,159300.0,21595.0,266,1.53,283000.0,116100.0,16.49,300882.0,43.26,달바글로벌,1306.0,1306.0,1643.0,13.143639683505782,16.535222052067382,15.31,0.3642795633937863,0.2672492099179681,0.2934404857896605,0.25146487875315604,0.2977161055034854,0.23028581285178862,21.744309158284807,53.99,28.6,45.39157206080431,61.87192118226601,1.53,88.87758945386064,2026.12(E),19.530498364441023,2025.12,순이익=당기순이익 대체;,1,K컬처,0.99,화장품·뷰티,브랜드·디바이스,달바글로벌,0.2672492099179681,통과,,,2026-09-17
100790,16470.0,9089.0,277,,70700.0,7290.0,,,4.42,미래에셋벤처투자,,,,,,,,,,,,,,,190.79,,,,,2026.12(E),14.637197664720599,2025.12,순이익=당기순이익 대체;,1,코스닥,0.98,금융,증권,미래에셋벤처투자,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-17
171090,69700.0,7231.0,269,1.4,144000.0,39300.0,,112000.0,2.11,선익시스템,854.0,854.0,952.0,7.595588235294118,8.467213114754099,8.26,,,0.09143855031385685,0.03426076611096778,0.09553598496375115,,22.7316141356256,42.89,154.25,-18.805738658394723,-14.618834080717491,1.4,60.68866571018652,2026.12(E),21.61690577743311,2025.12,순이익=당기순이익 대체;,1,코스닥,0.97,미분류,269,선익시스템,,탈락,"PEG매출>1,PEG영익>1",,2026-09-17
088350,5870.0,52546.0,330,,7560.0,2930.0,4.65,6327.0,8.89,한화생명,,,17330.0,3.0320830929024813,,4.48,,,,,,,,,974.0,,51.05029198988931,,7.785349233390115,2026.12(E),4.181671064716945,2025.12,순이익=당기순이익 대체;,1,코스피,0.94,미분류,330,한화생명,,보류,컨센서스 없음,,2026-09-17
005387,172200.0,60802.0,273,5.81,332000.0,164500.0,4.61,697600.0,53.88,현대차2우B,109997.0,109997.0,113966.0,0.5335099942087991,0.5527605298326318,9.61,0.13798787860196465,,0.10749737627808752,,0.09218097590669788,,5.883160674721085,8.35,188.95,4.005862945593264,-0.621735452872807,5.81,305.11033681765383,2026.12(E),6.157112982505121,2025.12,순이익=당기순이익 대체;,1,Korea플러스배당,0.87,자동차,완성차,현대차2우B,,탈락,"PEG영익>1,ROE<10,이익률<10",PER괴리,2026-09-17
267250,218500.0,176155.0,291,1.79,336000.0,148100.0,4.48,330000.0,26.75,HD현대,92670.0,92670.0,123888.0,1.4218891256618882,1.9008848602568253,4.33,0.1002612189299906,0.018435790392454576,0.16048305943364413,0.018315501832763852,0.16686580096214385,0.022986265618551913,14.61465594428198,34.88,159.39,18.959323261211857,103.10840055085579,1.79,51.029748283752866,2026.12(E),8.559712823852012,2025.12,순이익=당기순이익 대체;,1,코리아밸류업,0.87,미분류,291,HD현대,0.018435790392454576,통과,,PER괴리,2026-09-17
393890,9810.0,3313.0,283,,21350.0,5520.0,,,1.63,더블유씨피,,,,,,,,,,,,,,,117.49,,,,,2026.12(E),-115.1624548736462,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,0.87,2차전지·에너지,소재,더블유씨피,,보류,컨센서스 없음,기저효과,2026-09-17
417200,12730.0,8930.0,283,0.17,32725.0,8700.0,,,8.51,LS머트리얼즈,,,,,,,,,,,,,,,33.22,,,0.17,,2026.12(E),-0.06510416666666666,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,0.87,AI·전력인프라,전선·케이블,LS머트리얼즈,,보류,컨센서스 없음,기저효과,2026-09-17
420770,103900.0,12777.0,278,0.79,206000.0,29800.0,39.02,191250.0,7.06,기가비스,328.0,328.0,347.0,36.821325648414984,38.954268292682926,40.96,0.41236437546193644,0.20856046298294842,0.39915900605980664,,10.552760021868638,,34.052993130520115,14.73,13.4,94.46564885496183,186.77685950413223,0.79,84.07122232916267,2026.12(E),23.091603053435115,2025.12,순이익=당기순이익 대체;,1,코스닥,0.86,반도체,검사·계측,기가비스,,탈락,"PEG영익>1,fPER>30",기저효과,2026-09-17
124500,28850.0,6799.0,267,,75500.0,16000.0,,54000.0,2.41,아이티센글로벌,2091.0,2091.0,2927.0,2.3228561667236076,3.2515542802486848,12.94,0.19754734408074814,0.711023471126256,0.07340780988446206,0.026330017654610762,0.05994056397121489,0.02890077394666139,2.833247829327551,34.17,212.5,16.45962032736619,4.573061807788492,,87.17504332755632,2026.12(E),3.155296027415791,2025.12,순이익=당기순이익 대체;,1,코스닥,0.85,미분류,267,아이티센글로벌,0.711023471126256,탈락,"이익률<10,전년이익률<5",PER괴리,2026-09-17
033790,7750.0,6282.0,283,,19150.0,3445.0,,,38.94,피노,,,,,,,,,,,,,,,66.55,,,,,2026.12(E),3.3232628398791544,2025.12,순이익=당기순이익 대체;,1,코스닥,0.83,미분류,283,피노,,보류,컨센서스 없음,,2026-09-17
397030,17580.0,4886.0,261,,76700.0,16450.0,,60000.0,9.71,에이프릴바이오,-60.0,-60.0,-50.0,,,-80.66,,,,,,,-62.5,-6.55,0.83,263.6363636363636,,,241.29692832764508,2026.12(E),-331.8181818181818,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,K바이오,0.8,바이오·헬스케어,신약·플랫폼,에이프릴바이오,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
452280,13400.0,2597.0,299,,37300.0,7840.0,,,1.09,한선엔지니어링,50.0,50.0,220.0,11.804545454545455,51.94,49.26,1.1397944444444443,0.41722295081967214,1.3766870559439413,0.4642001691155837,2.129531892580126,0.9888450566706584,23.91304347826087,,105.7,45.56962025316456,124.48979591836734,,,2026.12(E),15.50632911392405,2025.12,순이익=당기순이익 대체;,1,코스닥,0.75,반도체,소재·부품,한선엔지니어링,0.41722295081967214,탈락,"PEG매출>1,ROE<10,fPER>30",,2026-09-17
295310,53900.0,7641.0,322,,144700.0,16800.0,,83500.0,4.61,에이치브이엠,87.0,87.0,164.0,46.59146341463415,87.82758620689656,74.77,1.4385552913198576,0.48056603773584905,1.623389694376209,,2.3631033895517026,1.3666284661950259,15.31279178338002,8.98,92.29,61.052631578947356,182.75862068965517,,54.916512059369204,2026.12(E),8.721804511278195,2025.12,순이익=당기순이익 대체;,1,코스닥,0.72,반도체,소재·부품,에이치브이엠,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",기저효과,2026-09-17
138080,25600.0,3379.0,294,,57900.0,9960.0,,47500.0,3.12,오이솔루션,1.0,1.0,8.0,422.375,3379.0,6344.9,95.0757843137255,,60.420571564453,,176.4999734788043,,1.0282776349614395,0.07,86.09,35.540069686411144,,,85.546875,2026.12(E),-27.874564459930312,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,0.7,AI·전력인프라,광통신,오이솔루션,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-17
011070,512000.0,120939.0,282,0.37,1814000.0,173200.0,12.98,1125789.0,26.84,LG이노텍,9315.0,9315.0,12757.0,9.480206945206554,12.983252818035426,13.08,0.7889687055071586,0.14137650440467592,1.3424473686562948,0.3771735811749458,1.7633966068177274,0.8448434304910744,5.002764716724379,14.89,107.02,16.455979467131886,91.83458646616542,0.37,119.8806640625,2026.12(E),3.0370011782651187,2025.12,순이익=당기순이익 대체;,1,코리아밸류업,0.67,반도체,전자부품,LG이노텍,0.14137650440467592,탈락,"이익률<10,전년이익률<5",,2026-09-17
010170,16230.0,25173.0,294,,31500.0,1272.0,,,4.88,대한광통신,29.0,29.0,37.0,680.3513513513514,868.0344827586207,903.86,18.906876077586205,,56.31714387178442,,211.7032131228869,,1.8190757128810224,3.47,228.6,45.911047345767585,,,,2026.12(E),-15.351506456241031,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,0.64,AI·전력인프라,광통신,대한광통신,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-17
440110,59300.0,31871.0,278,,129400.0,18930.0,,115000.0,25.39,파두,490.0,490.0,880.0,36.217045454545456,65.04285714285714,60.62,0.2051881188118812,,0.3291392031995145,,0.4123054677702648,,22.839345964183753,109.5,518.5,316.991341991342,,,93.929173693086,2026.12(E),-70.88744588744589,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,1,코스닥,0.63,반도체,팹리스,파두,,탈락,"PEG영익>1,fPER>30,전년이익률<5",기저효과,2026-09-17
099320,74500.0,8630.0,284,0.13,231000.0,42500.0,,140000.0,11.24,쎄트렉아이,137.0,137.0,183.0,47.15846994535519,62.99270072992701,78.28,3.4297867844794467,0.7932414165990808,3.219135293215602,,2.5200831723638517,,7.472437729685585,4.12,73.42,18.366360560657323,79.41176470588236,0.13,87.91946308724832,2026.12(E),4.9299178347027555,2025.12,순이익=당기순이익 대체;,1,코스닥,0.61,조선·방산·우주,우주·위성,쎄트렉아이,0.7932414165990808,탈락,"PEG매출>1,ROE<10,이익률<10,fPER>30,전년이익률<5",,2026-09-17
327260,44350.0,8221.0,284,,126600.0,12110.0,63.3,68000.0,9.23,RF머트리얼즈,163.0,163.0,181.0,45.41988950276243,50.43558282208589,61.32,0.8737623942961366,0.34880683447050054,0.9942244597056591,,1.7838165941469182,,17.903066271018794,20.43,48.39,57.7223088923557,144.5945945945946,,53.32581736189403,2026.12(E),11.54446177847114,2025.12,순이익=당기순이익 대체;,1,코스닥,0.61,AI·전력인프라,RF·통신부품,RF머트리얼즈,0.34880683447050054,탈락,fPER>30,,2026-09-17
001820,142700.0,14355.0,283,0.36,196800.0,27750.0,,127000.0,5.56,삼화콘덴서,280.0,280.0,299.0,48.01003344481605,51.267857142857146,53.71,4.561445295640911,0.38903256302521005,9.656247624343107,1.7316627081365026,9.72333841413139,6.365495453711848,9.126984126984127,9.63,21.69,11.239388794567073,131.78294573643413,0.36,-11.002102312543794,2026.12(E),4.380305602716469,2025.12,순이익=당기순이익 대체;,1,코스피,0.58,미분류,283,삼화콘덴서,0.38903256302521005,탈락,"PEG매출>1,ROE<10,이익률<10,fPER>30,전년이익률<5",,2026-09-17
080580,22000.0,4756.0,278,,27500.0,7530.0,,28000.0,7.17,오킨스전자,248.0,248.0,300.0,15.853333333333333,19.177419354838708,18.67,0.339652605459057,0.11262928827444957,0.3929125935620621,0.06449232661885501,0.5123201860628575,,20.31144211238998,38.19,88.77,56.46186440677967,170.27027027027026,,27.27272727272727,2026.12(E),11.758474576271187,2025.12,순이익=당기순이익 대체;,1,코스닥,0.58,반도체,테스트·후공정,오킨스전자,0.06449232661885501,통과,,기저효과,2026-09-17
